mean,sd,0.025quant,0.5quant,0.975quant,mode,kld,Variable,Predictors,Type
-1.02085041248088,0.277945101866522,-1.59973257454293,-1.01009638401048,-0.50214300409335,-0.989201444353705,9.36780933098104e-08,Left,Intercept,Intercept
0.878626576514695,0.241444331603055,0.406843428729283,0.877625716983341,1.35634389884669,0.875860326465928,4.75291355689464e-09,Left,LVN,Ancestry
-1.80854440325069,0.286985283169578,-2.42392938188053,-1.79154942819263,-1.28971132212496,-1.75941148792818,2.28215569418732e-07,Right,Intercept,Intercept
0.129208085309382,0.112916148590566,-0.0910401367102324,0.128765707680498,0.351945857258511,0.127872169925243,1.4641059508987e-09,Right,Mobility,Mobility
-0.464443603531596,0.722603680791656,-1.79256928333703,-0.503006229232017,1.08168466593452,-0.5728613375277,1.32926408284346e-07,Back,Intercept,Intercept
